item_id,content_type,condition,provisional_unit,event_index,sorted_replicate_rank,signal_kind,dtype,shape,content_sha256,sample_sha256
eis:ES14:ES14C1:e030:r000,eis_matrix,ES14,ES14C1,30,3,,<f8,"[59,18]",13b027bbdf07db4fa5d72f1aee0c1ed66beef5b4641dea749cf34b54c04bff8e,421d55ee4da33545ee11d8d01ee510591eac58be7a52d9827f1e0aff6c0116ff
eis:ES14:ES14C1:e030:r001,eis_matrix,ES14,ES14C1,30,4,,<f8,"[59,18]",a90a54fe9c42e94210a29d381945c0726a5a28ec90cba7d081533ff973b19410,d614e503c8c2dbfda2ef7743b8cdc624bd48a81524bf532a95b948a9e4ae14dd
eis:ES14:ES14C1:e030:r002,eis_matrix,ES14,ES14C1,30,0,,<f8,"[59,18]",38c7613f2f832c98348131ee9d4e4d30804a5cc8118da333ee072ff60467430d,b61df3a5efb847a23df9789c8a002252c869f4f965202f60987e761035730f75
eis:ES14:ES14C1:e030:r003,eis_matrix,ES14,ES14C1,30,1,,<f8,"[59,18]",d3b7084ab7f7de37988577c98d12e5809ea063924ae706dee4d7ae8ba2dd8682,a2761f43ce104de77217bc4174cb1194d9ee09616f7607cb9992f4f940d68039
eis:ES14:ES14C1:e030:r004,eis_matrix,ES14,ES14C1,30,2,,<f8,"[59,18]",c90d5bd721d1d876f9977be226a068266c1c34133cc118ac015951140628d8fd,2bce75066421db226b9536b7fe07820ed55970875448738b32fcc4103b567fc2
eis:ES14:ES14C1:e031:r000,eis_matrix,ES14,ES14C1,31,0,,<f8,"[59,18]",88e2b16b723f94c472ee118e99b574ed6b8446421a928a7f4347e56aecbb8a45,cfd32e5a4d01fe90914c4c13d497d7f00162daf98665822776e83b33f3adea61
eis:ES14:ES14C1:e031:r001,eis_matrix,ES14,ES14C1,31,1,,<f8,"[59,18]",15c7fb4887c540bd62155d95f7ba3dbf66d0d3e06c92c13de28ba05c4d5018ea,ec4fba9cee5a06af8ab4091912c1f5c2184778d88ad179d600f719689cfcf390
eis:ES14:ES14C1:e031:r002,eis_matrix,ES14,ES14C1,31,2,,<f8,"[59,18]",dfb6a98f1bfd645d1cbec12735512284c0a0dc161da058b3e96a2eb3fb1451b7,66e38836d3cbb58e8cee44d197886df2ceae0ba8cf1fca539486adb80692e00d
eis:ES14:ES14C1:e031:r003,eis_matrix,ES14,ES14C1,31,3,,<f8,"[59,18]",555f7ac6e4ae9861d50cfa08dc70b2a0338717ca53243453ae4b7a408990af16,78d213da3605057e497824c4e3e13f820ff5703e39c079f966c154ce40edef98
eis:ES14:ES14C1:e031:r004,eis_matrix,ES14,ES14C1,31,4,,<f8,"[59,18]",8f2a4b441b2924a77456a44ca750c205379a5d324e1f7434781eb49a4a709583,ff88e294f524e2a292e49de70aa3b0abee4ff60d96c37c215f8b4b1bd9880dc1
eis:ES14:ES14C1:e032:r000,eis_matrix,ES14,ES14C1,32,0,,<f8,"[59,18]",ff1b597c994bca0ce368b099cba516e0937dfa8e61aa702847f57bdd4c83f39e,0fe39a564d7adb4a00b700c7b7a54faf391390f451d5d19668c1a4b3f1d455fc
eis:ES14:ES14C1:e032:r001,eis_matrix,ES14,ES14C1,32,1,,<f8,"[59,18]",07b1813dbea9cabcf057aa1dbaed89885152c9a96bd029226c5fbc73ef446c30,c11fe74acb9bcb344469dd4fc331dcd7ecee5a5dc5b1c74d30055686c7164920
eis:ES14:ES14C1:e032:r002,eis_matrix,ES14,ES14C1,32,2,,<f8,"[59,18]",568c9b334be3678c6fad6ed27b06a014ffd1046b4a941a323b4bf45d22747b40,7e01b11958459670d37ac3737a651b944acbbd045dacd6307e30f46e1a884950
eis:ES14:ES14C1:e032:r003,eis_matrix,ES14,ES14C1,32,3,,<f8,"[59,18]",ff23bbf7d9e2e86b45b74aa64242fe8566de764a411d5b0ce9cca2249e58a010,b4862d39eb94ad3f7c5b4c02b57b4d6d3f9c328c1ce5f5ff34f1b9abc3d50d96
eis:ES14:ES14C1:e032:r004,eis_matrix,ES14,ES14C1,32,4,,<f8,"[59,18]",76c672a19f4f0e47648d17723897c0879ce52cc3f4571da3a9fad0e973676d68,911eea5dae444d7b242671304b7c4c04a6b1cabd22d181cde5d8624bbe037064
eis:ES14:ES14C1:e033:r000,eis_matrix,ES14,ES14C1,33,0,,<f8,"[59,18]",119d56c12ef521cb23d4753a1a6dece508e523ea0946a81c4608fd35a8eb4920,50d51ad637a87d1d99a914137b6b6b403705725bfbc084330975e67a3b6d7fef
eis:ES14:ES14C1:e033:r001,eis_matrix,ES14,ES14C1,33,1,,<f8,"[59,18]",a159956c93020dde2dfc4b21e75a7c8121ac0e0f15e45c0ebad228712a984c66,d34892bb5e9934e380ba556192643f848c83019f5e52d5e1cc95669e11eb25d7
eis:ES14:ES14C1:e033:r002,eis_matrix,ES14,ES14C1,33,2,,<f8,"[59,18]",682055fa914abd0a3d2e77f6db4583742ba9cefa5c801ee41f49243e8af55e57,c8d5c2bcd4384e6c5b867185493ba7b4247f00e2111a12b40bff4c2cb7d2ff10
eis:ES14:ES14C1:e033:r003,eis_matrix,ES14,ES14C1,33,3,,<f8,"[59,18]",f5111ce4b2447124168c64bc323c3eabb50440026bdaf0acd6f2a922df9adb04,070499491e0d7de4e4439c89942cce71af2812df2457588c74181f5d04c29ee9
eis:ES14:ES14C1:e033:r004,eis_matrix,ES14,ES14C1,33,4,,<f8,"[59,18]",aac2e20e06164fc662c19a534ddbc3eaa6c72f3bbe053f3aa5834c79e7afc520,d358b931caf542a939175fc0e0000070720f71790bf5ba6643b9864a77ffcabc
eis:ES14:ES14C1:e034:r000,eis_matrix,ES14,ES14C1,34,0,,<f8,"[59,18]",d2478a07c1cc8eb4afb892d936fbd24394189871effb54f2d57e815ca9555c0f,983bf9b14f26815af6e71d6ece7f38811f73dbcd28cc5a4895b37fd599d7773f
eis:ES14:ES14C1:e034:r001,eis_matrix,ES14,ES14C1,34,1,,<f8,"[59,18]",31ddf64aa52dfc2b4d8cd703709dec25bcb5c901018989f04b9ec0d9bd155f89,69615c82a5aa5b799910ed9ddcd9da65619448602feb2e0ffeb6bc8488df15f4
eis:ES14:ES14C1:e034:r002,eis_matrix,ES14,ES14C1,34,2,,<f8,"[59,18]",1d2f0251b497362952f409739cb6b1e5a1ad79452d827f4d51f611c8465b66db,1cc96787a5107ce382071d090fd1435e567043ca9b3b24512cb0cdac0c8ae753
eis:ES14:ES14C1:e034:r003,eis_matrix,ES14,ES14C1,34,3,,<f8,"[59,18]",9274dff0a477d2893c9b0660a72f0fc4ef4254857e9a15674a3c66f4c1e3cfd8,638d9c132c45fba0726c885514be16ae3fb7777eef413da7c46ab84ad3c9c5f3
eis:ES14:ES14C1:e034:r004,eis_matrix,ES14,ES14C1,34,4,,<f8,"[59,18]",63dba3bc61ff5dcea9da41edde27d6faaa841442c09532518761ff5ff551c0f3,925435eb9c7a9d7041daa746f161e4676f84c5c28e196ea1840b4e2007af68f1
eis:ES14:ES14C1:e035:r000,eis_matrix,ES14,ES14C1,35,0,,<f8,"[59,18]",12abc111f0a4cab4e042754b241f692436e81e2d9cb7a2f49066716e0d0b1a02,c005596488738bf518c9224fcdf3d10d7523f1e8a935249e3ed0ec39d2d257cb
eis:ES14:ES14C1:e035:r001,eis_matrix,ES14,ES14C1,35,1,,<f8,"[59,18]",5476f13daec3f2aeb744bf4fb53dfa25683cf23e089f52fc3865bd99a5502f01,b9861746d0f8e7b24d47aa0401cfc9c7b6b3270c1c2243e902216ab1b4f28bb2
eis:ES14:ES14C1:e035:r002,eis_matrix,ES14,ES14C1,35,2,,<f8,"[59,18]",a82852a17dece3bcc913b460a6993686a8b5981947de938bde7ff843e59959e1,b63018ce72ff85f82ef64ef0aacd4f2208f34927edb3f51dd548a1e56fc8c2b6
eis:ES14:ES14C1:e035:r003,eis_matrix,ES14,ES14C1,35,3,,<f8,"[59,18]",a41496507346a7b57ddd9401086198967f29dd4f7effc41c277ef640c6f7eef8,05baae3364809f41c88907f4aa9e17442112d967d70a695a4deee08545a6a666
eis:ES14:ES14C1:e035:r004,eis_matrix,ES14,ES14C1,35,4,,<f8,"[59,18]",6e00a061dc5460b48bdbdb7d1223a409bb4477caa67db34ffa319dc3e81d57f9,e6f228bef1cf812644500c37f5ec77893c815c19e017587cb7f125743b85c4e9
eis:ES14:ES14C1:e036:r000,eis_matrix,ES14,ES14C1,36,0,,<f8,"[59,18]",312c7523f36f9d03c84626dc0152c755c309945dda655d56080da2f491ba7c2e,13d70399675742bae07171dc4c1eca63556c4754fbec9d4a563cab13dc815367
eis:ES14:ES14C1:e036:r001,eis_matrix,ES14,ES14C1,36,1,,<f8,"[59,18]",cedd96874982a5c8a8f0c48e4a911a66116a4a46540f41aeae8e81a93456cef6,bad5e566334c36d967418efde8f72c6eeb5b5c931a979ac673ff8df3ca6dd978
eis:ES14:ES14C1:e036:r002,eis_matrix,ES14,ES14C1,36,2,,<f8,"[59,18]",f258cce01d206565079fe0f840f523c8ab16ed6d33a8058bf6eef6793f4b28f4,e5782751dfdc6e4047d79a9d0f652bf30f41ab3f6452ddabf13f0436b1e5d18f
eis:ES14:ES14C1:e036:r003,eis_matrix,ES14,ES14C1,36,3,,<f8,"[59,18]",5ff940ba87ccb3f89ccad8eb17b896c789ee5753d01c698dfbd6c0436b368735,1214c8be132fbd7bec71e7197a3879fd2935dc028c29d35ec91ff94973fecdcf
eis:ES14:ES14C1:e036:r004,eis_matrix,ES14,ES14C1,36,4,,<f8,"[59,18]",4e866ffe9f1618740bd962e0c81a545e948ceac0af7b05e92e9bca3b3ef3266a,3d5e665b492c965717f2274ba7d6efec9085a8fbcb8f4a5fe8e699f610d1f349
eis:ES14:ES14C1:e037:r000,eis_matrix,ES14,ES14C1,37,0,,<f8,"[59,18]",6c848ac07c94c7f107bf7480a8f9b311f7e26655bf95dd35365e258d5cd13f8c,6d440db48ae34245f39dc8e863c5f07db0cf7082f2618a2d6c5f1bb5b44d07a6
eis:ES14:ES14C1:e037:r001,eis_matrix,ES14,ES14C1,37,1,,<f8,"[59,18]",e664be560ff6bd9f2227df279bf76bbbaa421891fd6a8b9395fc5217b6ee1b79,136e7b70f45431251d98c492bf638031ce69d8d91d7c108915b9d6a281f035d7
eis:ES14:ES14C1:e037:r002,eis_matrix,ES14,ES14C1,37,2,,<f8,"[59,18]",2f3dba01c5d7ec4488d59ccb37b7d300891decd12a4e2da3b91e53284d989366,388c60e5fa9d994051938a5815c26dafedb59a0304a269980b9e03c395736487
eis:ES14:ES14C1:e037:r003,eis_matrix,ES14,ES14C1,37,3,,<f8,"[59,18]",455fb281fae8c0e625f28904890a0c23247cc80d98084594db8d93d4dd1d45e3,0375732caf3a3580ee07d105b81e4e1d353c7b36728543b2427e9764c0e8a7bb
eis:ES14:ES14C1:e037:r004,eis_matrix,ES14,ES14C1,37,4,,<f8,"[59,18]",1c7eaee29a0c4312afa5ce93f4683eb1bc1954b655c166b6bdafbbcc17a8c12c,6ac84b2b297eb5cec1cc481522ecd7981556e6aa2b95371b2ae7b288b92bb040
eis:ES14:ES14C1:e038:r000,eis_matrix,ES14,ES14C1,38,0,,<f8,"[59,18]",7e2db3035c33848932ee5e5f287b201e1ec897eb72a1e6586bf43d3958a2f3a9,1b61ed50c991703a16f98614051ed752488c8f5b997b76d02479b4a33ff8ff9f
eis:ES14:ES14C1:e038:r001,eis_matrix,ES14,ES14C1,38,1,,<f8,"[59,18]",303e98051cb1437cdce175401bf1a0e6cfeb23a6323b367a4b1c790b75e0bcfb,d238a401ac36b215bb33d1ce05ee946fa5fac8a81343acf706bb6f599aa41549
eis:ES14:ES14C1:e038:r002,eis_matrix,ES14,ES14C1,38,2,,<f8,"[59,18]",1baf379f11c6a13b95e6f5503de439513612a84194e5f5dcc6ca7238a904b16b,e06c8f39f9e215842ffed426136790f53d2e108d015efdd4757e75dda2b8bc78
eis:ES14:ES14C1:e038:r003,eis_matrix,ES14,ES14C1,38,3,,<f8,"[59,18]",ce328b9f24c34d04b68427f2bc9215dece150bef771d2a85fbea26994b0d1a36,9aef3287f34179e0b5a086cdf8d99ae05776773b79b445d5e3809b6846e54812
eis:ES14:ES14C1:e038:r004,eis_matrix,ES14,ES14C1,38,4,,<f8,"[59,18]",97672cbb51e3e885a46b7d257104edc9a0f65384fd03b5d3648a75a4fee9b3d5,c0d9bd1676d4c65ee7d26cf4952080e0eab01a827b811dcf21e5c24d28b8fcea
eis:ES14:ES14C1:e039:r000,eis_matrix,ES14,ES14C1,39,0,,<f8,"[59,18]",3e3806805e7aa1062fe8bb68cabe2d4e5cf7fff9ce1d1ec70d91f9db99c3b75f,94f186db9d12ace3d358f839c571c580d5c638c04a073ad0191f9f81be942e9d
eis:ES14:ES14C1:e039:r001,eis_matrix,ES14,ES14C1,39,1,,<f8,"[59,18]",ef30d947830aac460339cf84e6d39b7318f22e0223c17df362953ee4879d677d,3efd3cabf3390e8d10f56f8a6a99351ed53ead17dcf0337e1225b9ae971bab97
eis:ES14:ES14C1:e039:r002,eis_matrix,ES14,ES14C1,39,2,,<f8,"[59,18]",ee8e821caeec30d3e4930aa5557a7c1ffc864fbc2d702f2c7f300fcd944c98a8,1ed4107eab4fac6e83187ab07a00b9392f6cd21c3bf0dc18d5e553fe5833dd2f
eis:ES14:ES14C1:e039:r003,eis_matrix,ES14,ES14C1,39,3,,<f8,"[59,18]",b97636627d90975e3d4ca7376d979e75a7d2a8192e597f00ddd9f1e3ebd9e4a2,afdcc222da0dae65e4678244717c9462ea50b5c438412fade032a6569a84942c
eis:ES14:ES14C1:e039:r004,eis_matrix,ES14,ES14C1,39,4,,<f8,"[59,18]",e5a4adee1901534940168ca40baceead16c1273237b7b493c0d8d49f2c93b252,52b659553eb1aebb0b1dc7af0abde2bb931f3f16c94401dd6b66fdecc0705149
eis:ES14:ES14C1:e040:r000,eis_matrix,ES14,ES14C1,40,0,,<f8,"[59,18]",eabf336d73d40b037172ee3581c7cdc3dfbc30a36686cf4a022046475b1de420,82fd54490b59e66e9ece6e949979d90d768be87100b913a9b66cd2385331596b
eis:ES14:ES14C1:e040:r001,eis_matrix,ES14,ES14C1,40,1,,<f8,"[59,18]",8ce948a8754ad4df4c4f2855bde1118c5002a88f4499b803908d09412b5ef30f,9b53df4df46b88a0df06745b41ab2f6a17d3bf012a385a33e7b349d2e5477b6b
eis:ES14:ES14C1:e040:r002,eis_matrix,ES14,ES14C1,40,2,,<f8,"[59,18]",de0a2b8bbabcae713b181d80128587d72cd44a2b1c492a3c99b4929e529382c6,923c76f3e1627350bd0aab3d5c3cc7f3022e44cfeca969c26f73dc7c35a5c981
eis:ES14:ES14C1:e040:r003,eis_matrix,ES14,ES14C1,40,3,,<f8,"[59,18]",463fbf117d3750691077c8014c461061ea51fbeec8ed083e3690fa97b6bfc1ef,724cd4a1b40bf884e8152a1eefb08e373af017a277c8b8dfd47f4de7438a1cf9
eis:ES14:ES14C1:e040:r004,eis_matrix,ES14,ES14C1,40,4,,<f8,"[59,18]",b08ce6e1c3b5d5201a4b90616442a34a3a3002fca85738a2ffd75799f527b414,6495fd6cfdd37fb7d857c3148d7b1a8f1db469e5d039ecf19f07ff54191df9db
eis:ES14:ES14C1:e041:r000,eis_matrix,ES14,ES14C1,41,0,,<f8,"[59,18]",49414b7cbc7aa1191e500f89ec4b473f3c31c3dfbe9c0f6e09df26fadbebc211,92395e2999b144f4052c610c36972abedbbf7aad2db978dd45aa29b5850f1965
eis:ES14:ES14C1:e041:r001,eis_matrix,ES14,ES14C1,41,1,,<f8,"[59,18]",a198ed1778698fd4daa0943eabe5db75ea5ace9b28f7af7b0a1dfbc376a65c9b,9757d92160e17af268a3f21ec53a2fdec802d07f1749f84c7033fb261316515c
eis:ES14:ES14C1:e041:r002,eis_matrix,ES14,ES14C1,41,2,,<f8,"[59,18]",50a8f8619710a6626799ad2fe3fe24f2cadef51ac07f7dd77f432ef06bf48789,2ddd1071aa7da4f5fa436224560885f432060ccd32b494efa5559d7a053f8c61
eis:ES14:ES14C1:e041:r003,eis_matrix,ES14,ES14C1,41,3,,<f8,"[59,18]",ec16e7884d7583f7fbdc47880d6618a012425df2ac5501db0da3f2251b2fcb40,984bfd995338264c5368c780f830da945d8223a9db215fba6908cdc89cb8dac5
eis:ES14:ES14C1:e041:r004,eis_matrix,ES14,ES14C1,41,4,,<f8,"[59,18]",2aee492bf2d6103f2d8f3d43bd82409da4cfeb1881d12e601fa89893d13b0e82,e8348778fd578a15a2c330e2954dc55aef06a6acdfad4b3171af73eef3f221fd
eis:ES14:ES14C1:e042:r000,eis_matrix,ES14,ES14C1,42,0,,<f8,"[59,18]",c6ee8c1bca4b4096ecafac286ac1a2463c6567cafe8eaad657ec040613313f67,0ef355d948bfde283c8961d73506285d1a9b3d70062ab46f3bc48c96b5800e1e
eis:ES14:ES14C1:e042:r001,eis_matrix,ES14,ES14C1,42,1,,<f8,"[59,18]",ab5df62ad46cd24336785c2bf8128abd4482a7054839216d582a0330d45bf687,f7333d6e9aefaf2cf60e1216400d78af919c7338d11636b287c4b9b2bcf8b685
eis:ES14:ES14C1:e042:r002,eis_matrix,ES14,ES14C1,42,2,,<f8,"[59,18]",bd5e47cb00e0766ce111a1c2a91a9444f04ff8ca22439197b7b6a2ffc6cbcd09,afb90a02243d5a3f9a9fa960f9e8c5d353415c3ead58fc52d8b6da95f61b1bce
eis:ES14:ES14C1:e042:r003,eis_matrix,ES14,ES14C1,42,3,,<f8,"[59,18]",be3c6841398668d7559221bb83a6971b8574d234655b06be0f862bdb6d37ec36,f9a39413ab0430b740d45221ad7c69c83c21850c1fe02b397d4b5ae488de9f51
eis:ES14:ES14C1:e042:r004,eis_matrix,ES14,ES14C1,42,4,,<f8,"[59,18]",5c8f0117d59a7b74a25702d47f50b0bd76f9c53080a9d73eeb3a02e9c969af2f,f2635781b8b7122c73c38f6c9b7dd5e7521748c0e88b383cc019720f237d64d8
eis:ES14:ES14C1:e043:r000,eis_matrix,ES14,ES14C1,43,0,,<f8,"[59,18]",4df87c83bce25ecde67ebeecb598261b0dae5e330d706b55c6dedb1db8fd11d9,b8d0bf0be20d8a4b19265f767e9abba242c28639ed687c2095100c1d0177150d
eis:ES14:ES14C1:e043:r001,eis_matrix,ES14,ES14C1,43,1,,<f8,"[59,18]",d74ab1ff95b5b76e40681595799ddd2e1a8e63d01ac93dcd2788a73f9ad440a7,b4750c8b65578d8fbfe600414d317ecb6743ec70c29b54951a42a96edb381d0e
eis:ES14:ES14C1:e043:r002,eis_matrix,ES14,ES14C1,43,2,,<f8,"[59,18]",be491256a7722c83223af0d0c6f2c346ba462315d0d55c2b77dfc03942df9c74,7423cfcc3450acd35a3f2466f20e4d6dea2aba2d448b87502ed0b13baf9fc53a
eis:ES14:ES14C1:e043:r003,eis_matrix,ES14,ES14C1,43,3,,<f8,"[59,18]",6e211b25c64228c23d5f9d0d2065f444ae739fe34201e696cc60b987e8ec6cd4,5e3cb25a887e437e361d638f6390d00fbb388927ec250df19440d01ab88ab345
eis:ES14:ES14C1:e043:r004,eis_matrix,ES14,ES14C1,43,4,,<f8,"[59,18]",3989459c7e72674b3827c77528127c5aa570cde6233f410b9c152afa56c0a6de,070e281090f822b5c318230691a819531e73dca17af171ec1c5763f8ee208122
eis:ES14:ES14C1:e044:r000,eis_matrix,ES14,ES14C1,44,0,,<f8,"[59,18]",8610c31b1effe17accceadc7b6d767f6f44d1dfc7b3af6f922b8df127a061d6e,63325cb0639e221518a9886ffd5229131adbeddaf3c26c597640e2bb23a3c0ae
eis:ES14:ES14C1:e044:r001,eis_matrix,ES14,ES14C1,44,1,,<f8,"[59,18]",c3ac116d66916cff128553dfe3661b86b3d21ce67c3c64cc6a093d3298adbc33,de390ceedc8f5df10a11210f5cfea9add05e7049266536db8cb92ae14a69f054
eis:ES14:ES14C1:e044:r002,eis_matrix,ES14,ES14C1,44,2,,<f8,"[59,18]",82cc1dc859a45e00665e37a53e72eddf04469415dd56ea023656b2df8fa5136d,f0f2dbfc4100f25e04bd1df094fe0752507513211c043bded695b7f0aa968d23
eis:ES14:ES14C1:e044:r003,eis_matrix,ES14,ES14C1,44,3,,<f8,"[59,18]",fa79b3281a39d1f8e895edd44fcfc51f02ab24b39b955cd1263950ebea9aae50,b1fc21fb96ed4e0fabbe156c8af0e7640a66b24faf03f4f880a5fdd6dacd2f27
eis:ES14:ES14C1:e044:r004,eis_matrix,ES14,ES14C1,44,4,,<f8,"[59,18]",544f85efc77d78c27251a9313eee7db02b7226f8521d4d85e72dd64810549ea3,4190e76ac0019b6b5c7746b033884cc8f72c26fd8adee8f744fd44e455d2892e
eis:ES14:ES14C1:e045:r000,eis_matrix,ES14,ES14C1,45,0,,<f8,"[59,18]",f030902b80a3ee23801e42068fd1a68c9d6337877a1eae48ff6f5d2e50431afe,10390dc9b383b30561f4e4c5fd28bbd15bac2f881238b622ce85124477bf99f8
eis:ES14:ES14C1:e045:r001,eis_matrix,ES14,ES14C1,45,1,,<f8,"[59,18]",1d799fd12361f19a309e4e4a7772d1f1a80c7367d8de7b39217bc14c48bebac0,8f819d02f364d144c865ec518035fa04ce8374f332ef65207168d2266fae0eb3
eis:ES14:ES14C1:e045:r002,eis_matrix,ES14,ES14C1,45,2,,<f8,"[59,18]",e05e2a748f1da71f57fc77c8cce110d0e7e50ba9e3737a12496f11ad5e761164,be3fa35b49f3f863ae072f083ed5e582b2a840691273713d24853de9d4d52b7e
eis:ES14:ES14C1:e045:r003,eis_matrix,ES14,ES14C1,45,3,,<f8,"[59,18]",9a006ed281d4a47c43e02e39e4e8bd1150b49250517ca80b69463b104571ab87,86c0e9ee4ba8de6aeb2e85a59156246ed7d2eaa101d891c29e5ef6af27d11cab
eis:ES14:ES14C1:e045:r004,eis_matrix,ES14,ES14C1,45,4,,<f8,"[59,18]",7182b923e70757ca23806a88fdeda8d71c35e96f6fa1b59d2a37b57dcbcda93a,123b625bf7e02334511b376e66bb3558dd3e1a66e2cffa926d63a16e3746aea0
eis:ES14:ES14C1:e046:r000,eis_matrix,ES14,ES14C1,46,0,,<f8,"[59,18]",d30d7b245c52eeb8941da707b885698decaa4933011cce0d04e3c0cd4b2dd375,851e7d0c9b1c907e1882975aac81dea0c52f51edf090f9c967a14d2029e05992
eis:ES14:ES14C1:e046:r001,eis_matrix,ES14,ES14C1,46,1,,<f8,"[59,18]",402b3a5fa83a0120af182775d971a88088a36ce83af08b4765fb533eef313770,dafa010c7003c5136e3b22bf1f708320d83d315b55ecc4f2644a6e4b12d730f5
eis:ES14:ES14C1:e046:r002,eis_matrix,ES14,ES14C1,46,2,,<f8,"[59,18]",78498a8d691fc7bd4bb57e9996eff8ab090a6849320f2f1c0216e0e06eb22544,4c911f958b53ba1eaf348478cc9c9c0d5be8f73de86f05bbd17742fd305a10ea
eis:ES14:ES14C1:e046:r003,eis_matrix,ES14,ES14C1,46,3,,<f8,"[59,18]",2c1905e8db6bc31b83554034de7f34e80942deb3fddab1aadda7830f782e0d26,b1b1491a150184287a002f9194c147efea5d9999ebb39a47a76c4546d0166eb1
eis:ES14:ES14C1:e046:r004,eis_matrix,ES14,ES14C1,46,4,,<f8,"[59,18]",497150dc55a4b46a634aa2ea5468db76da7ba7c05c29dd39343255f3e19dc7f7,5b416a48f56f90bc5c1277ae123c09a818938e218d872b06163f1741fda0f05d
eis:ES14:ES14C1:e047:r000,eis_matrix,ES14,ES14C1,47,0,,<f8,"[59,18]",39c763c9194bd4c7d0fadaf080189ba9395d97f4e48075c43769d41d9f3b001c,1c210a54f7b9357a620d4369eb2888a44395dfd0f95246bb4fa097f7d9a3638a
eis:ES14:ES14C1:e047:r001,eis_matrix,ES14,ES14C1,47,1,,<f8,"[59,18]",a4910dba613c2bea9ac38bf9f4bb1202cd2502ac5ce9ff4d28a58e3bf0401824,e884f6919c01e58cb99e23bd77e7d4a575badf404ebcf9107dd47544855ab59a
eis:ES14:ES14C1:e047:r002,eis_matrix,ES14,ES14C1,47,2,,<f8,"[59,18]",aca59e51e6e78ffb5405430225d1be87bbe4ecf8b01f54f60a2d59502235ca38,cdc9f4287b9f09e0f098ba3dd5460575099b7f9ee2b2f5d650353cef86e15cae
eis:ES14:ES14C1:e047:r003,eis_matrix,ES14,ES14C1,47,3,,<f8,"[59,18]",1c2571feea5ba9b09233f8895062f318aee1589ccfaafa1bf15e9e94ce463d3d,49152abe3fcc01837b65d4ae2cc74b3faca300d99cf1e00be1596db49e91f0fd
eis:ES14:ES14C1:e047:r004,eis_matrix,ES14,ES14C1,47,4,,<f8,"[59,18]",34fe819aff35a921f474477a7f56d609ab1f94326057c9b0ce6e1b20a3d1e176,3887221e43bb55163c6f4950ca684fde3135dc708999d532dfd2ea8266919e02
eis:ES14:ES14C1:e048:r000,eis_matrix,ES14,ES14C1,48,0,,<f8,"[59,18]",d994f221f42bf7b14ee93d944f21e4b17759c7499d636276afacf6fa176b092b,9356d642fa79d4aba2706e717b7be76a5197e79326f672943e615e1385fd2bcc
eis:ES14:ES14C1:e048:r001,eis_matrix,ES14,ES14C1,48,1,,<f8,"[59,18]",678f92d1da399254959397f6d397a867230e75f4a600d4c2ee53d695e94ad1ff,92093c787fab4ff9955de4672f1b265d3b602f26cac48a4ff315d0e6414930af
eis:ES14:ES14C1:e048:r002,eis_matrix,ES14,ES14C1,48,2,,<f8,"[59,18]",4be4e11f774d987fc32a56f4a2c0796a941b90001b748d5665bfbdabd7c3ce90,2f9072cc3a8eef83843f5a28505701dc8099aabb9161185c02f6b5bb8e2d3952
eis:ES14:ES14C1:e048:r003,eis_matrix,ES14,ES14C1,48,3,,<f8,"[59,18]",241eed1e3974bfe37d30c527fb6d59649412266e627e14186240ae0ff6428712,9e7951be6682485dfea702a8f07d02effecefa31f1074d08b71c0854ddfe7e7f
eis:ES14:ES14C1:e048:r004,eis_matrix,ES14,ES14C1,48,4,,<f8,"[59,18]",1b453c7eb76653b1ef98bceadab4a8b4a238f8f6d64402e2bf7f9f159af67865,98905e4826e1a7a09f3db5b76065d0e9ae14d837c718372479f2cbea0d5f1189
eis:ES14:ES14C1:e049:r000,eis_matrix,ES14,ES14C1,49,0,,<f8,"[59,18]",911392ff23d7e94792eefb76f0199a6c9af50c6b68a90bd8c2da5b3900494194,1ef94fcd6a3b5cbb22cfb6f2095c49043e519eca7c73fac180e7fd3c91823dae
eis:ES14:ES14C1:e049:r001,eis_matrix,ES14,ES14C1,49,1,,<f8,"[59,18]",bf3a4307461ca62532cb8235fe0556cf9d951f9a7b6e3ae185204d3a49797503,8e52df3d58461d1a1dda099e74a8b860244f007ff7d2ea71341a414338a09e35
eis:ES14:ES14C1:e049:r002,eis_matrix,ES14,ES14C1,49,2,,<f8,"[59,18]",7a913f36e5987f4acf9038da627bdbce8fc9a402e5832086d996a591bb0bcada,e0936cb3c65b1777ffaef716209c48d0b1868a7d71a7dfb52550ba56ff2bd218
eis:ES14:ES14C1:e049:r003,eis_matrix,ES14,ES14C1,49,3,,<f8,"[59,18]",d1885c1bc497f2b0fc4d80cf37c32f5a539158eb0f5b1e2d30bae8817de6eac0,01498670bd2b263b6359407c0fdbb42befebb4db03c23ac61b8b6190d4cba2ab
eis:ES14:ES14C1:e049:r004,eis_matrix,ES14,ES14C1,49,4,,<f8,"[59,18]",4dad468d060bc02c11ceae1b29b02297e8dfda2e17aba0e3b682aa4c169559a8,9d9e92268a79ddea8a9963aa3da57b10b5214a67f6134cb1a0840370f8f82d48
eis:ES14:ES14C1:e050:r000,eis_matrix,ES14,ES14C1,50,0,,<f8,"[59,18]",0a8046230b924c6b7655e843ddfd595de6ac8beb95759c9b9caf2586517a4b4b,47d823de17273337cd8d586416ab282d261b152b51a1d611dd9d23cad8c7f626
