source_sha256,condition,provisional_unit,event_index,calendar_date_raw,start_clock_raw,finish_clock_raw,elapsed_like_raw,raw_slot_count,eligible_nonempty_count,quarantined_count,structural_empty_count,nonempty_pair_count,raw_order_chronological,sorted_order_raw_indices,acquisition_tie_count,finish_candidate_inferred,causal_availability_status,causal_availability_reason,status
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,23,10/21/2014,4:00 PM,7:00 AM,437,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T09:43:48.457500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,24,10/21/2014,10:00 AM,3:00 PM,442,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T17:11:50.493600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,25,10/22/2014,5:15 PM,7:15 AM,456,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-22T09:26:29.446500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,26,10/23/2014,4:40 PM,9:10 AM,472.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-23T11:09:14.040600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,27,10/24/2014,11:45 AM,9:15 AM,494,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T11:19:39.172600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,28,10/24/2014,12:10 PM,2:10 PM,496,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T16:23:47.172600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,29,10/27/2014,4:30 PM,8:30 AM,560,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T10:43:50.341500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,30,10/27/2014,11:35 AM,1:35 PM,562,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T15:38:50.464600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,31,10/28/2014,3:45 PM,8:15 AM,578.5,6,6,0,0,6,true,"[0,1,2,3,4,5]",0,2014-10-28T12:18:15.192600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,32,10/29/2014,12:15 PM,7:15 AM,597.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T09:13:50.333600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,33,10/29/2014,9:20 AM,1:50 PM,602,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T16:06:22.189500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,34,10/30/2014,4:15 PM,9:15 AM,619,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T11:21:39.325600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,35,10/30/2014,11:25 AM,3:25 PM,623,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T18:00:59.193600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,36,10/31/2014,6:05 PM,9:15 AM,650.25,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-31T11:27:23.323500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,37,11/3/2014,11:45 AM,8:30 AM,719,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-03T10:22:32.503600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,38,11/4/2014,10:30 AM,8:00 AM,740.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-04T13:30:50.063500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,39,11/5/2014,2:30 PM,9:00 AM,759,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-05T15:22:13.335600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,40,11/6/2014,3:45 PM,8:15 AM,775.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-06T10:31:57.058600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,41,11/6/2014,10:40 AM,2:20 PM,779,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-06T16:54:56.177500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,42,11/7/2014,5:00 PM,1:00 PM,799,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-07T15:45:22.201600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,43,11/10/2014,10:00 AM,1:00 PM,802,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-10T15:31:05.152600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,44,11/12/2014,3:30 PM,9:00 AM,843.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-12T11:44:50.061600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,45,11/12/2014,12:00 PM,4:30 PM,848,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-12T18:57:56.201600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,46,11/13/2014,7:00 PM,8:00 AM,861,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-13T09:54:25.149600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,47,11/13/2014,10:00 AM,2:00 PM,865,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-13T16:37:05.199500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,48,11/14/2014,4:45 PM,2:15 PM,886.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-14T16:51:06.060600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,49,11/17/2014,5:00 PM,10:00 AM,951.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-17T12:15:24.061500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,50,11/17/2014,12:30 PM,2:00 PM,953,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-17T16:03:47.060500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,51,11/18/2014,4:15 PM,9:15 AM,970,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-18T11:07:56.195500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,52,11/18/2014,11:15 AM,1:15 PM,972,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-18T15:39:44.282500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,53,11/19/2014,3:45 PM,10:15 AM,990.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-19T13:49:28.059600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,54,11/20/2014,2:00 PM,9:30 AM,1010,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-20T14:38:33.060500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,55,11/21/2014,3:00 PM,10:00 AM,1029,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-21T13:17:07.059500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,56,11/24/2014,2:00 PM,9:30 AM,1096.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-24T11:23:48.190500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,57,11/25/2014,11:30 AM,3:00 PM,1124,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-25T19:09:26.200600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,58,11/26/2014,7:15 PM,10:45 AM,1140.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-26T13:43:53.113600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,59,12/1/2014,2:15 PM,10:45 AM,1257,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T13:09:54.060500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,60,12/1/2014,1:20 PM,2:20 PM,1258,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T16:25:50.280500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,61,12/3/2014,5:30 PM,10:30 AM,1299,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T12:40:52.056500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,62,12/3/2014,1:15 PM,2:45 PM,1300.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T16:27:25.057500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,63,12/4/2014,4:30 PM,9:30 AM,1317.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-04T11:43:01.051500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,64,12/5/2014,11:45 AM,10:15 AM,1341,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-05T14:20:46.043500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,65,12/8/2014,2:25 PM,9:25 AM,1408,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-08T12:58:04.191500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,66,12/10/2014,1:15 PM,1:45 PM,1456.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-10T15:58:31.395600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,67,12/16/2014,4:05 PM,9:35 AM,1594,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-16T11:50:00.058500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,68,2/17/2015,3:00 PM,4:30 PM,3063,5,5,0,0,5,true,"[0,1,2,3,4]",0,2015-02-17T16:20:12.062600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,69,04/20/2015,3:30 PM,6:30 PM,4551,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-04-20T18:03:43.059500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,70,04/28/2015,11:30 AM,2:00 PM,4748,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-04-28T13:41:32.202500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,71,05/04/2015,1:30 PM,4:30 PM,4891.5,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-05-04T15:53:50.149500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C4,72,05/13/2015,2:00 PM,2:00 PM,5105.5,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-05-13T16:00:21.981600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,0,9/29/2014,,,0,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-09-29T13:43:08.365600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,1,9/30/2014,,,0,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-09-30T12:00:03.099500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,2,10/1/2014,10:00 AM,12:00 PM,2,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-01T14:30:51.525600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,3,10/2/2014,4:00 PM,1:00 PM,23,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-02T15:49:09.663600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,4,10/3/2014,4:00 PM,7:20 AM,38.3333,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-03T10:15:23.803500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,5,10/3/2014,10:20 AM,12:00 PM,40,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-03T14:22:09.955600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,6,10/6/2014,2:25 PM,7:25 AM,105,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-06T09:39:03.805500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,7,10/6/2014,9:40 AM,12:40 PM,108,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-06T14:52:25.938600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,8,10/7/2014,2:55 PM,7:55 AM,125,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-07T09:39:41.936600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,9,10/7/2014,9:45 AM,12:45 PM,128,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-07T14:54:25.805500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,10,10/8/2014,3:00 PM,9:00 AM,146,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-08T11:27:22.667600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,11,10/9/2014,11:30 AM,7:30 AM,166,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-09T09:36:49.802600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,12,10/10/2014,9:40 AM,7:40 AM,188,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-10T10:12:31.804500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,13,10/10/2014,10:15 AM,2:15 PM,192,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-10T16:21:59.680500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,14,10/13/2014,4:25 PM,11:25 AM,259,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-13T13:31:31.597500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,15,10/14/2014,1:45 PM,7:45 AM,277,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-14T10:31:14.252600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,16,10/14/2014,10:30 AM,12:30 PM,279,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-14T14:49:01.803600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,17,10/15/2014,2:50 PM,8:30 AM,296.66,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-15T10:38:27.803600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,18,10/16/2014,10:40 AM,7:00 AM,317,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-16T09:26:55.934500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,19,10/17/2014,10:00 AM,9:00 AM,352,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-17T10:49:53.806500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,20,10/17/2014,11:30 AM,2:30 PM,355,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-17T16:52:50.803600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,21,10/20/2014,4:30 PM,9:00 AM,419.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-20T11:09:00.805600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,22,10/20/2014,11:15 AM,1:45 PM,422,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-20T15:49:12.804500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,23,10/21/2014,4:00 PM,7:00 AM,437,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T09:49:35.938600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,24,10/21/2014,10:00 AM,3:00 PM,442,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T17:15:50.803500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,25,10/22/2014,5:15 PM,7:15 AM,456,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-22T09:30:24.938600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,26,10/23/2014,4:40 PM,9:10 AM,472.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-23T11:13:01.679500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,27,10/24/2014,11:45 AM,9:15 AM,494,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T11:23:17.395500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,28,10/24/2014,12:10 PM,2:10 PM,496,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T16:28:52.567500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,29,10/27/2014,4:30 PM,8:30 AM,560,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T10:48:59.527500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,30,10/27/2014,11:35 AM,1:35 PM,562,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T15:42:39.861600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,31,10/28/2014,3:45 PM,8:15 AM,578.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-28T12:21:44.545600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,32,10/29/2014,12:15 PM,7:15 AM,597.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T09:17:25.861500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,33,10/29/2014,9:20 AM,1:50 PM,602,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T16:13:18.388500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,34,10/30/2014,4:15 PM,9:15 AM,619,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T11:25:20.677500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,35,10/30/2014,11:25 AM,3:25 PM,623,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T18:04:43.274600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,36,10/31/2014,6:05 PM,9:15 AM,650.25,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-31T11:37:56.525500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,37,11/3/2014,11:45 AM,8:30 AM,719,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-03T10:27:08.445500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C5,38,11/4/2014,10:30 AM,8:00 AM,740.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-04T14:13:56.588600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
