item_id,source_sha256,condition,provisional_unit,event_index,raw_replicate_index,header_reference_status,data_reference_status,pair_status,raw_slot_class,column_schema_status,header_sha256,matrix_content_sha256,acquisition_start,finish_candidate_inferred,finish_evidence,sorted_replicate_rank,eligibility,quarantine_reason
eis:ES14:ES14C2:e001:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,1,0,resolved,resolved,paired_nonempty,eligible,passed,6b1da266ca8659cc80166e7902c713bd655b3989e41057b846bfccb92cd3fcc1,32c228c7b2888d98801feb1dcddd15e0e3e5c45a3014542f1e920ed51fc6289e,2014-09-30T13:10:24,2014-09-30T13:10:42.983500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e001:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,1,1,resolved,resolved,paired_nonempty,eligible,passed,b0f4e156cc4921fe2226e464440f500447c7118f62810b9a3eef5bcc70fa230d,58426686fc76a5fea14c615cabbe0ce2eb224c638dea6b222e4c4e0b26b65ffc,2014-09-30T13:11:35,2014-09-30T13:11:53.059600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e001:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,1,2,resolved,resolved,paired_nonempty,eligible,passed,1d8510a60a3aba3b01d4bad30bda7cbb1f68c129f24195dd65c938bcf2347af1,5ac3fcfb55849901fca21821204fa6a7ceb20ad7d2dd8af62faa240078a06977,2014-09-30T13:12:07,2014-09-30T13:12:26.116500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e001:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,1,3,resolved,resolved,paired_nonempty,eligible,passed,5993d651389d9e80db11a975db46a517aa5aa0955d60617aeaabc053ff2fa3ec,11af8cf5d5886585d8ccc2c8eff4966bfc6985d4ca05e578f30a9893359d58e7,2014-09-30T13:12:53,2014-09-30T13:13:11.101600,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e001:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,1,4,resolved,resolved,paired_nonempty,eligible,passed,d58784c747e56408c680796deb7ea6fb4596645d3b91fb8e45f719d4feac9931,cec643f98210a874dc566d6841ce62deab9ea3195671420aeda71fb3e949c48d,2014-09-30T13:13:40,2014-09-30T13:13:58.099500,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e002:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,2,0,resolved,resolved,paired_nonempty,eligible,passed,5511cc09969605adcea403b12b54f2537e40b698c9c8e0e168327f00956a7d15,94fa2739c9b2d2cabcf7e0f3d0e0beeb8b4621c84465163f7fc5b430699d6516,2014-10-01T14:09:39,2014-10-01T14:09:59.524500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e002:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,2,1,resolved,resolved,paired_nonempty,eligible,passed,24fd36cd6171412556cf07df56b2cab736965b2e5c946c71920cd992685a45b4,cbf3323451e14c85cb02986cdf5ac19fb94c44b163b9822f95ed284ecd2f3630,2014-10-01T14:10:23,2014-10-01T14:10:43.789500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e002:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,2,2,resolved,resolved,paired_nonempty,eligible,passed,f5c0e122ecf3f5488f8bd89a0f6c1f51914f6b627f9e138ea3f252560cfa1fb4,ae095918e9e33bbb74865da10d1d6525ab94486fea538d48d075cd7b1d58fa0e,2014-10-01T14:11:10,2014-10-01T14:11:30.957500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e002:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,2,3,resolved,resolved,paired_nonempty,eligible,passed,5fb4bcf5b47b01716a979d789accd258326e062ca9acf783f65381b30fb90e57,1947de48d79b530175afed2eaf5ab69de03cc6e6de47415ca5ec4eea20d008b6,2014-10-01T14:12:01,2014-10-01T14:12:21.666500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e002:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,2,4,resolved,resolved,paired_nonempty,eligible,passed,f1a4458866434d996bcbce948cea909b06faec93c723664f5bb564bf83892172,c8866ae8663beb03d1357a57710c3f52592e1c46a2f6dc1cb2fad12d8f84c26f,2014-10-01T14:12:56,2014-10-01T14:13:16.665600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e003:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,3,0,resolved,resolved,paired_nonempty,eligible,passed,cd5e45db75ef0d114b032ee9c7167b4ebb1ce72914010af54e25c54155ea41b9,3a1f5698e95c9852cab7e12f8b746dc7cb4190bf09e4c38d03a4b1bd87de107b,2014-10-02T15:32:02,2014-10-02T15:32:22.793600,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e003:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,3,1,resolved,resolved,paired_nonempty,eligible,passed,b07c72ece0af9f027407276921d4f81a385d7390c32d29c30292d0052b35e24e,e75c5d5b6cdcf123d12d560f09b02cdca22236080d9ab6cce925563f399c6ae5,2014-10-02T15:32:41,2014-10-02T15:33:01.939500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e003:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,3,2,resolved,resolved,paired_nonempty,eligible,passed,33ae96c08f9a03b7c8eb9ae734680451fa0108d00158b4a4ec0b73389e54bafb,5728727835c65596e28190e297ca189199b1cbfd146dda21a129268966877b2d,2014-10-02T15:33:17,2014-10-02T15:33:37.935500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e003:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,3,3,resolved,resolved,paired_nonempty,eligible,passed,cf28c81f1184cd9c0c5b3c81026e3cc2e1c3765dd9a4d28320bc29dd9bca4307,d47413275be1f8b4cd5a4d22aa5a70208fa74d722568b6a4e0c6e302625fe8c2,2014-10-02T15:33:56,2014-10-02T15:34:16.937600,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e003:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,3,4,resolved,resolved,paired_nonempty,eligible,passed,b65072cb2f909e59067265845b002141b0f095169106d1f559a68fe092188d5b,4975e1bf18567001b23f71d3876db9e13d54ad2ae4240f9b199ed830fc7a4d28,2014-10-02T15:34:31,2014-10-02T15:34:52.068500,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e004:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,4,0,resolved,resolved,paired_nonempty,eligible,passed,c7d95a75330e78a14b0f773fd55b9d1ba90f52409b539815841689669bf5e89f,176721d3666ff09b06cdff8844b916fa5ff533a8bb9e6f4938a6dcf536e66a4c,2014-10-03T09:56:31,2014-10-03T09:56:51.937500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e004:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,4,1,resolved,resolved,paired_nonempty,eligible,passed,5fffb82fdd419aaea36e740a2a2d19ac651921019a0a86d468582ffbb0309ed8,c7640dc89ffa1b24ec878cd469b1e80590deeb9ba3e1baed049033f61aeece1a,2014-10-03T09:57:12,2014-10-03T09:57:32.935500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e004:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,4,2,resolved,resolved,paired_nonempty,eligible,passed,892fc645738e17b96c1247653844e2d21edd46919756f979b7ff70aee5786a19,1c7a3144e6185c11b0bb69800e230ddd78b3f65f96ee78add76b8f26b488bff6,2014-10-03T09:58:30,2014-10-03T09:58:50.938500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e004:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,4,3,resolved,resolved,paired_nonempty,eligible,passed,4b1a4d78efd6c694fdd301b024ee85337830d506d82d53b09c9bbc046fe21d74,4d05c8ab1eb3f1af70efabcb1d9148922f354f38f6d0a5ea8bc27032694f7970,2014-10-03T09:59:18,2014-10-03T09:59:39.071600,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e004:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,4,4,resolved,resolved,paired_nonempty,eligible,passed,fa3f5e7af73234b00ff35d80a363482d2d3d98e5551216ca871f0f9299947f23,d83ba2b50bbb94b3f465510742ac6776f8735e8177b4e3ab9de08687f7a2cc68,2014-10-03T09:59:51,2014-10-03T10:00:12.070500,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e005:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,5,0,resolved,resolved,paired_nonempty,eligible,passed,e92cbff182b70dfbf296df33f88133b00016c4e272effdd718faad8e4605c956,3dcdfa4694d7c5b972ef440a6e2ac2f040e18f4b960c280602cc62c178c8e4f5,2014-10-03T14:07:39,2014-10-03T14:07:59.940600,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e005:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,5,1,resolved,resolved,paired_nonempty,eligible,passed,70b353bf6925db3f0c6fb1586a9cffd676a6a361a782454765caafaff0b73c63,5083cb065d5b9708524725e86e3937c066dab681553118b170b2290c572ca1da,2014-10-03T14:08:24,2014-10-03T14:08:44.803500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e005:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,5,2,resolved,resolved,paired_nonempty,eligible,passed,e68a620c3ea6149e2409b88eabcabeefc0c4cf8b36c169af2c4d6caa2c3db773,9497d89234991c59fba885ef718b0eee6e59dccd7d622475f7865b5ccc9bb4a3,2014-10-03T14:09:02,2014-10-03T14:09:22.938600,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e005:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,5,3,resolved,resolved,paired_nonempty,eligible,passed,8388caa54a31407af940241dad36dd6c5e14e8103baf464b098ffd33cafc1115,313838ec8489d0c9ab0a00deb1c570022de6b17751247e36ecca32a1cb20b837,2014-10-03T14:09:57,2014-10-03T14:10:17.936500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e005:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,5,4,resolved,resolved,paired_nonempty,eligible,passed,ab27a216ee11d28a4149dd038e9ce4194645a1be0c8b0804eee1d92873388cbe,ac66c8e0f6a6b565f3432db323a0b1ebd9db45c9d31108f3a4788dd20fdd9125,2014-10-03T14:10:35,2014-10-03T14:10:55.936500,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e006:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,6,0,resolved,resolved,paired_nonempty,eligible,passed,b54cdbb14c73407bb375f381f2721097146ac32e66c90fa1e2e809a295acc16d,c61b038178e747f56bbd3f5173a7099a1556263e9bcbb6d311033f90bf6ceb2e,2014-10-06T09:22:58,2014-10-06T09:23:18.956500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e006:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,6,1,resolved,resolved,paired_nonempty,eligible,passed,69735d0a1de67e972e8620db5bd69b07819a031b9f402d646fead7a8d34f9a28,fee28294b1f0f9f50d40c3ca34f13ffd1b5a0a2ac96f691461356bc7a6cd3d30,2014-10-06T09:23:33,2014-10-06T09:23:53.807500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e006:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,6,2,resolved,resolved,paired_nonempty,eligible,passed,60337666783eed2970ddaad6234f38746ba0cd4456be8cebc8a75f3e67be7017,d293199eb15bab96fb863bc84c6416e44d1f2154a514d37cb4f6422a53c35a42,2014-10-06T09:24:13,2014-10-06T09:24:33.934500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e006:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,6,3,resolved,resolved,paired_nonempty,eligible,passed,c89a14919739b40cab6867d8897869e39fb9ee280bf6f221a2af0ec60c663395,f59c03fccf2924f6604c86beb8b0a2cfb9c29b2d166d0927dde58c251e73e545,2014-10-06T09:25:03,2014-10-06T09:25:23.934500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e006:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,6,4,resolved,resolved,paired_nonempty,eligible,passed,41603cd86bed045a63fbd7872aa1fd270a24f3d5e0b0cf2e3728041be35d2662,fc3da400b6dbdf5d96c0bf3803756f6a441ed6a5f90f3f1966d6eacdf2d1cf47,2014-10-06T09:25:47,2014-10-06T09:26:08.089600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e007:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,7,0,resolved,resolved,paired_nonempty,eligible,passed,dcd5ab01a8a050965612cc0a0e25340ae0bcfc939d633c0abad4ba00128a3514,0d261bb89bc551f922e042d93e5004fb2391d76fc30ccbb7b9a3ac0c90fddc91,2014-10-06T14:34:13,2014-10-06T14:34:33.804600,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e007:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,7,1,resolved,resolved,paired_nonempty,eligible,passed,7100faa4c0ece54eba09d1e4ea6382fdf37cdd6b4932b7eb7f4e1ec959d5a5fd,96f4403a99e2072286231a651eab56d9429b7086ec14e0f2b5ee7ef7453b40cf,2014-10-06T14:34:55,2014-10-06T14:35:15.803600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e007:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,7,2,resolved,resolved,paired_nonempty,eligible,passed,ec8ff1e2b9ddc834c29213a6efff39d5af6fb0007799756ccfcb276ee01925de,bd14a8735109a60eef4cfbc47a114e610887ead22ccd3653df87dd72e27605d6,2014-10-06T14:35:32,2014-10-06T14:35:52.934500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e007:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,7,3,resolved,resolved,paired_nonempty,eligible,passed,edd746f933e8bfc3048e686513d5959464220221be0b65ebbac26844f30d1cb0,445be228331e1479d822aa08e37b937fc2787cc63dea59221b7a7f54d7261286,2014-10-06T14:36:09,2014-10-06T14:36:29.935500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e007:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,7,4,resolved,resolved,paired_nonempty,eligible,passed,646b5cdd5c0d05b063a700929c4d8cf39d5e656ace7fb3e44a76822f62da500d,a4c7a14c28b0fea646d22d77471a4a59a933323bd7529aa970be040c38060449,2014-10-06T14:36:47,2014-10-06T14:37:07.938600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e008:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,8,0,resolved,resolved,paired_nonempty,eligible,passed,1712ef5f5c6d43e89c511aa5a9bb5042dd28e97ba367692ba21ed437fe05f9d4,e92e57c42a304a3ed0c40515d353b380abdfc7f1672f96c91dcedb2a2a9b9d53,2014-10-07T09:23:57,2014-10-07T09:24:17.942500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e008:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,8,1,resolved,resolved,paired_nonempty,eligible,passed,88bb6c45ee0f7588cbc900e750101b3eec33e09305287e8e1bf4de352de08ee7,7777eb00f121f4ac365aa9dc2700bc0ccf2a97e5f85223a9a3d7b37391e95025,2014-10-07T09:24:29,2014-10-07T09:24:49.803500,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e008:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,8,2,resolved,resolved,paired_nonempty,eligible,passed,64223fd209797f2297e97ea61be95805b7ed0879ea0fc751ba33b9ff0b1d7f8f,ab1283489aebe08de2330c5da0a74c6c06447e346c251847b0ce0043981a3f02,2014-10-07T09:25:15,2014-10-07T09:25:35.810500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e008:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,8,3,resolved,resolved,paired_nonempty,eligible,passed,19a0c5bd9763cc4c7006caf0a2dc3324c522d2b76043df372e231f04f5b516cc,fc4d37414cc445fc0dc1fe3b66664da31c17884578a4de73ab324c7df61bad70,2014-10-07T09:25:49,2014-10-07T09:26:09.938500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e008:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,8,4,resolved,resolved,paired_nonempty,eligible,passed,d4b5ebfe5a38b6adf3b844dd98c5fe736eaf2094cd777bc2ddb82d4936348e03,470a661d6929a21a492026117aebcf84a80fce962fdeb3139e6511ec40cabf37,2014-10-07T09:26:48,2014-10-07T09:27:08.934600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e009:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,9,0,resolved,resolved,paired_nonempty,eligible,passed,1997537f8c9b6600d325f4a50ecc8bc67efbef3c5d8c45f1188103811774e67f,ba5b4b25bc0559389a9641723c33ec2ed4a2dccd099e808b0334380be3725583,2014-10-07T14:36:59,2014-10-07T14:37:19.940600,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e009:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,9,1,resolved,resolved,paired_nonempty,eligible,passed,d6f86e052470916cb1ff39fa5518109fd5ef18c0c254624216c3238470193bfc,79eadd1c1f0b5f786022e295d53b7fc9ae5b4705ffeba566263ec9e8a5fce681,2014-10-07T14:37:32,2014-10-07T14:37:52.803600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e009:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,9,2,resolved,resolved,paired_nonempty,eligible,passed,b1fb5aeb06d23be4386a239352bc7b148b640a8a422fcf1f4e270a494bdec5c2,e4ad9f716fcd0a2eb849db0657b61e77a25266eecd9f24ca6fcb366421e3715a,2014-10-07T14:38:06,2014-10-07T14:38:26.806600,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e009:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,9,3,resolved,resolved,paired_nonempty,eligible,passed,826eaf7a3f023a77d30d51433880642dcb24c7c92005440690dff0a33f897ac9,930e0159f9264bd60f94f3d7df508ab73d11b12235598d481ef26cc38ac27753,2014-10-07T14:38:45,2014-10-07T14:39:05.804600,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e009:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,9,4,resolved,resolved,paired_nonempty,eligible,passed,a64f05dd351fe50d20eef55ed895f0ef8150e9fd2154ce255af05ce8b3055c26,4af0a16d1e1c48381f30dd463148e7e962c531983ae9ddb8667971e0055f63ea,2014-10-07T14:41:03,2014-10-07T14:41:23.934500,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e010:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,10,0,resolved,resolved,paired_nonempty,eligible,passed,bd4ac0292cc4d1f7bb2ce8a8c44fa89d0eca52af8c74dcba7692517a64f5640e,18cc3c1a72c1e92400a409e4c352959b5431d6255fd29bf1fa90cb2ca2904f64,2014-10-08T11:17:50,2014-10-08T11:18:10.272500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e010:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,10,1,resolved,resolved,paired_nonempty,eligible,passed,fdbb7a8fbe8866551367fac4066677abb1182778ab3bcf6d6b2736e10f61a96c,69c4a9a52db677f03cc34f89eb55605b8351f41da0d272b97e11e9b7e31061db,2014-10-08T11:19:06,2014-10-08T11:19:26.538600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e010:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,10,2,resolved,resolved,paired_nonempty,eligible,passed,9225666753cb95e67d2ecc59250f9d27c851035a45aa6f4b7fa5ea040df7daf3,6807bed242942159d1220c60e4dfa123d997f1f27c05662c589084b083efb56d,2014-10-08T11:20:00,2014-10-08T11:20:20.538600,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e010:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,10,3,resolved,resolved,paired_nonempty,eligible,passed,e6a7f275257524cb2081a51c1c1b1ba8e17b58db700dfc3f1b5da1b6088563f8,380e47256bbba02d1e7f6d93af3b47fed3825c70dd48c7592c699ad16873c8d0,2014-10-08T11:20:38,2014-10-08T11:20:58.388500,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e010:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,10,4,resolved,resolved,paired_nonempty,eligible,passed,bd974d6f4dd7a450e612fc1fb02f1504dfb570f7c40feb327ab5d304c3385923,a8a1cb40f38efcd429f5ec1100b954038aafdcf4b759c34eade4d8b5f16e1d0e,2014-10-08T11:22:27,2014-10-08T11:22:47.805600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e011:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,11,0,resolved,resolved,paired_nonempty,eligible,passed,ce00b79cd0b734bd7a65b7fee9ff2df2ceff610460cc6e8ca054ec1344ee5f40,17e4f2deb4a7f7555040fca0b7c4ee3b19d1742421942c76b2b3802b1ad44094,2014-10-09T09:22:39,2014-10-09T09:22:59.514500,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e011:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,11,1,resolved,resolved,paired_nonempty,eligible,passed,634e649a7652a8dbcb82a9dfc53cdb0b4134f9b9862930b7a47d5ad795272d9e,c8cd691369890df304f3a05a3e4afc53ff2ba8eb33b9900fd939536959fbb42b,2014-10-09T09:23:15,2014-10-09T09:23:35.807600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e011:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,11,2,resolved,resolved,paired_nonempty,eligible,passed,2b752cd56450c40ee9cd792b5ef27faab665cbe15968fdc6329840e729b55864,6cb86e23deb1e6b57451711afb7a6da24f0c8351eb2b81e238fdcb33b2b90eba,2014-10-09T09:24:03,2014-10-09T09:24:23.804500,inferred_start_plus_max_time_s,2,eligible,
eis:ES14:ES14C2:e011:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,11,3,resolved,resolved,paired_nonempty,eligible,passed,4e67f6c717e78c4ca96c131d1261352e8061525ee347c08bd6e7f27f76102340,403cde2c71ce8ed7bf73e529e270ca24ad3df59158ffdd8be1826c5c0de79308,2014-10-09T09:24:37,2014-10-09T09:24:57.804600,inferred_start_plus_max_time_s,3,eligible,
eis:ES14:ES14C2:e011:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,11,4,resolved,resolved,paired_nonempty,eligible,passed,eee15b95e10403f01fd9d73ffd3618de2204a2431b90be1cbf41da207a4e35de,cf1dd8bf8dfb37b3ea7a300b7dc2740c8cfdc22a76ef4f528f562b17f8ae07a2,2014-10-09T09:25:15,2014-10-09T09:25:35.661600,inferred_start_plus_max_time_s,4,eligible,
eis:ES14:ES14C2:e012:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,12,0,resolved,resolved,paired_nonempty,eligible,passed,86345bd232cae463c0bdece6560f49d39d0fdab9edc1b0b415d5381433b56cd7,f611c3c7e4f810ca9548795ab2ea1f3cd72257c07adf749fcbe95b6ba01f91e3,2014-10-10T09:57:00,2014-10-10T09:57:20.307600,inferred_start_plus_max_time_s,0,eligible,
eis:ES14:ES14C2:e012:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,12,1,resolved,resolved,paired_nonempty,eligible,passed,ad226acf6f9ffd1d0a69c6f9b2cfd04d6c2c9e03d6db49bc4e5bc6f0f7fb43e5,f9a89108643ba08ad80713ed16a73b2ff395242317ee1b7675caf0c5fb02c0c9,2014-10-10T09:57:37,2014-10-10T09:57:57.719600,inferred_start_plus_max_time_s,1,eligible,
eis:ES14:ES14C2:e012:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C2,12,2,resolved,resolved,paired_nonempty,eligible,passed,2d52beef26b3e1baf82be9a10c767e882d52f7e7e4cc7c65d374c3e0868fccf8,2da55282ecd905b02f19d75cf590fc2f56d955054196ecd887eb9429e77ecc37,2014-10-10T09:58:11,2014-10-10T09:58:31.528500,inferred_start_plus_max_time_s,2,eligible,
