item_id,source_sha256,condition,provisional_unit,event_index,raw_replicate_index,raw_shape,canonical_shape,raw_token_count,canonical_column_count,column_token_nul_sha256,column_mapping_status,n_raw_rows,n_preamble,n_frequency,invalid_frequency_count,preamble_status,positive_sweep_status,positive_grid_sha256,algebra_status,algebra_max_scaled_error,finite_count,nan_count,inf_count,matrix_content_sha256,status
eis:ES14:ES14C8:e037:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,37,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9396514154116679e-07,1062,0,0,3f5c97536899e5ceb6a0e2cc7ad9b173bf4ee1e2aadace69f45dd1d9c2c3d316,passed
eis:ES14:ES14C8:e038:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,38,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9367285685652633e-07,1062,0,0,5cf39f6cec862dd24ac4f4fa6391d9699697dcf6256d2d15ed249b6686dd00f3,passed
eis:ES14:ES14C8:e038:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,38,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3653690450894977e-07,1062,0,0,466bde49f0c92e59b0a293a2fce7a6c41fdac8534a9490bfdb817f420b1f13c5,passed
eis:ES14:ES14C8:e038:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,38,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.2703252383502336e-07,1062,0,0,da1479a2a389547eaba7143d8909640d58dcf2c37f7909fe7a2ce16a86745b4a,passed
eis:ES14:ES14C8:e038:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,38,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7307932189437286e-07,1062,0,0,491eab8cecbfc12f3030320a8df9975065d83d89ac6e7fee771b015651d43369,passed
eis:ES14:ES14C8:e038:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,38,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3579275854341314e-07,1062,0,0,7c2c249eec2b870a40fe5b0708110d05f9f2e60cda079baaea6a9a734eb6a2cb,passed
eis:ES14:ES14C8:e039:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,39,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3922114645690074e-07,1062,0,0,8662fe015b87c88d4bd84b002ad9045604cb8d863101e7801dd4cf73b39405af,passed
eis:ES14:ES14C8:e039:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,39,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6455903767160399e-07,1062,0,0,bf29519e4edbe2fbf5e50b5e9ee3b9c49e905fa2f5490c926f422c50fed728b2,passed
eis:ES14:ES14C8:e039:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,39,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8453690281343832e-07,1062,0,0,9f144d758b719633d40193dc49274701a3e8178147633a5646ae9b8a92bce7fa,passed
eis:ES14:ES14C8:e039:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,39,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.0598362641596329e-07,1062,0,0,03fcec032213bdc8a7d361caf15b30192c37dc8b7add0c795483be4cecab0735,passed
eis:ES14:ES14C8:e039:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,39,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6344097282753361e-07,1062,0,0,01b8c5fd8e8cf845b3af24d9a936e544c205c4077227d0c4c9e1dd5cdf6c941a,passed
eis:ES14:ES14C8:e040:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,40,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8321749499989657e-07,1062,0,0,9e46d8354344b822652da5ce27af90b546bf1c84139fc701319d4b9b4a14d137,passed
eis:ES14:ES14C8:e040:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,40,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9372159243936655e-07,1062,0,0,cbab214e926b31d41d6f4b02f01fd261404275d7dc03003a552137146d212bea,passed
eis:ES14:ES14C8:e040:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,40,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1459262968726493e-07,1062,0,0,0c8239626bd5f0ac3bdfdc048e40664f1c2428d6911e285881c267fc50d9ab3d,passed
eis:ES14:ES14C8:e040:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,40,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9759670012953412e-07,1062,0,0,5e80194fec5e1b3e326381f7ff18b3b76b082c4ce34faf0952cb874155913139,passed
eis:ES14:ES14C8:e040:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,40,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7545695156806036e-07,1062,0,0,ee921210f8ebfa4072bc4389ad63e057ccea29ec5df6adc0e26f9e7073cc7b11,passed
eis:ES14:ES14C8:e041:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,41,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8131971296952791e-07,1062,0,0,99003f77a56af0c93852d40819810b506f518604f3ede9debabfa4157b8bd174,passed
eis:ES14:ES14C8:e041:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,41,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.5201338797629809e-07,1062,0,0,5148327e97b49fc8da78887319197073d9094a8414f5ecb7c4f72fb7e1ceb0cd,passed
eis:ES14:ES14C8:e041:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,41,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9645859154141253e-07,1062,0,0,238d5d7774d0015df4f6b96082e72e5a8535e8fc0043fd22fe2c62295400cf19,passed
eis:ES14:ES14C8:e041:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,41,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1890498480948023e-07,1062,0,0,a23cfb322d45c8f84f85e552194b932e1c7ffe5535da1320840085b9a41c171e,passed
eis:ES14:ES14C8:e041:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,41,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6793881254410875e-07,1062,0,0,7d59cc5c29773bf96b156648d0e56bc9be38b140fbcc2b79a23aeb214a606300,passed
eis:ES14:ES14C8:e042:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,42,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6205096830866909e-07,1062,0,0,8ea9d30ec44280aa08307c94c0c8c16c3a94f34f3b89a5f80277a2856000019a,passed
eis:ES14:ES14C8:e042:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,42,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3857084853385076e-07,1062,0,0,950826d48062b301798e26e7bf79d8f4eadb2270aa20a9cd8565fb2ddab0879d,passed
eis:ES14:ES14C8:e042:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,42,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6528190216684971e-07,1062,0,0,70e0b92a9187d25cd17dbdb6a517e123e9cdbaed16c0bb96a3093a0c99a2787e,passed
eis:ES14:ES14C8:e042:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,42,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6615762527436563e-07,1062,0,0,8214548810682cb30e618579a8867aef6b83efd7bbed8a0d72f48be6824bffcb,passed
eis:ES14:ES14C8:e042:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,42,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.2783169201399427e-07,1062,0,0,1a64f07528389fa66dd9b0b3d9cd7b0df53d44793190648ac0cc5a78b4ab5cc6,passed
eis:ES14:ES14C8:e043:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,43,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8912440770781666e-07,1062,0,0,12aa8905a6b5da096342e70e5f27cca8236cd84be97fdf6504d495633bd8917b,passed
eis:ES14:ES14C8:e043:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,43,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.5117089785539795e-07,1062,0,0,b58a2167e1d5e70732172596b2d77e34245fe376d7104f297a12cf94b3db89b0,passed
eis:ES14:ES14C8:e043:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,43,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.2424847764741552e-07,1062,0,0,8fcb955b24aa9507b86db42c13501074ba5fee686cea41dfc73bb81de38c3776,passed
eis:ES14:ES14C8:e043:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,43,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8461985764663917e-07,1062,0,0,51cc7626bb9171ab1117ce990c980dfeeb8de7bd542f3437976dcdcea67195b4,passed
eis:ES14:ES14C8:e043:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,43,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6083881913665202e-07,1062,0,0,77d56904e13152e51d6661e0aa0edc7244923f3696196de881182379b2be9083,passed
eis:ES14:ES14C8:e044:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,44,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8507295160596823e-07,1062,0,0,2a07658f89402b1e885916450ad47b330d10de96f74c00be451e13bbbd4a851d,passed
eis:ES14:ES14C8:e044:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,44,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7794504649612536e-07,1062,0,0,61ea371476edbd03bb33ff8e95a0fccf22510ba200384e82448c0a9c76cffefa,passed
eis:ES14:ES14C8:e044:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,44,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9079121316558534e-07,1062,0,0,db98285da31b19d11e3edb3c61a35b315b8c1fc2a40ecba768e63b631acde10b,passed
eis:ES14:ES14C8:e044:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,44,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.0056648136622152e-07,1062,0,0,75f492175589be42474851d5f230102b4a8320bf5fe2b7e6d124047a132ddfa6,passed
eis:ES14:ES14C8:e044:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,44,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8474241375118949e-07,1062,0,0,9ede47badbed2c6c742b3c0a9673fbce4fcf85ff45215968c1da933b66208a4f,passed
eis:ES14:ES14C8:e045:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,45,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.4009167238567158e-07,1062,0,0,1f9db4fcc1b82a7a5e3264060516ddfd2d4f9178291940ce0d0f98defa9190c1,passed
eis:ES14:ES14C8:e045:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,45,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9223721778639208e-07,1062,0,0,28744c5fae26260e14f6674520fd4c2017d8db70d41f9d6342d5930e76ee9c5b,passed
eis:ES14:ES14C8:e045:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,45,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7237012841059288e-07,1062,0,0,c5486fd05110c950759b02eb6bc46c22253dd33b3979bc1ed17678e48e82af1a,passed
eis:ES14:ES14C8:e045:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,45,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6069791290759816e-07,1062,0,0,003ffaac8ba766bb03f0c6c6e928177e9e0c8f15ffbc5bda3db73c029685aba7,passed
eis:ES14:ES14C8:e045:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,45,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.804309563386572e-07,1062,0,0,f168f16652e36a4b67d2c257a55bc87a517963f6a1fbec1d86ffd3c5da311750,passed
eis:ES14:ES14C8:e046:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,46,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6810377517561771e-07,1062,0,0,584528fcad7e1059049ffc4459838a55942334b30e0474fddd5397d826357836,passed
eis:ES14:ES14C8:e046:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,46,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1345660546771457e-07,1062,0,0,06aae994ea970b89b63b3ffada8f6cf03b2e6b52f1eeb3391e7ce5c3cd1385d0,passed
eis:ES14:ES14C8:e046:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,46,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1638835971594245e-07,1062,0,0,4eee7ff96a58f7057ae9ca4cfb98c969b2d4a714411b8d7bf812a524322d78c6,passed
eis:ES14:ES14C8:e046:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,46,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6794265157084016e-07,1062,0,0,6ecdc385ed8c3c38f73294726cfb256f50227d480c32caa3e08755baad366b75,passed
eis:ES14:ES14C8:e046:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,46,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.500148480504988e-07,1062,0,0,73541b36e1f85e77d6cf414ce3d73f9c36ded15cf39532d1d726ee907adf9fab,passed
eis:ES14:ES14C8:e047:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,47,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8288017220830033e-07,1062,0,0,c1072d74cdbfe0628656fef86ae1766fa95965412878e692f8c4526c3a934d4e,passed
eis:ES14:ES14C8:e047:r001,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,47,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.5494047744322359e-07,1062,0,0,e00d1fe8cd119f0edfbaee347aeccafd6fed55a4e8ad6122dc87de05263a1b7c,passed
eis:ES14:ES14C8:e047:r002,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,47,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.5705361465671277e-07,1062,0,0,367fcd226012687b8222c406dab9bb5d352d2d2a4dfd8b5daef8d855c7566784,passed
eis:ES14:ES14C8:e047:r003,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,47,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8607523424204878e-07,1062,0,0,c5c842b981666dd31070e935ad8b625595839fd3d243071283b8fa728cbf9f26,passed
eis:ES14:ES14C8:e047:r004,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,47,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8319007501235831e-07,1062,0,0,ae1479393a59a2addf730f70fda3606075fd43863b5b003ed68c1c6c64cc1914,passed
eis:ES14:ES14C8:e048:r000,2d926d4eb7e01e16a8711b98517a69eb98a53b811df5c65db36da584f9f40a90,ES14,ES14C8,48,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9919931082488293e-07,1062,0,0,8583cfe3402c1d784031fbc4244ff14951b0e59225289ddc2fa5078f3704b169,passed
