item_id,modality,condition,provisional_unit,signal_kind,shape,element_count,finite_count,nan_count,inf_count,rows_any_nan,rows_all_nan,positions_any_nan,positions_all_nan,rowwise_nan_run_count,finite_prefix_nan_suffix_violation_rows,nan_mask_sha256,content_sha256
eis:ES14:ES14C3:e005:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c0c988bf5b1df95c7ffaa70c501532d56aaf1d882f14c7d7de30be59067f43f7
eis:ES14:ES14C3:e005:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,19d684e5624ba13524876e2525800711bdeaf5ce311942f3f45bdc66753929ce
eis:ES14:ES14C3:e005:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2c9d949896599b865f2c1d618e6753b60d5fa0f24b139f71950e4a7bd3b58205
eis:ES14:ES14C3:e006:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f50242c8e4aeb988c897ae21ab9049bec064ce8444f9755fc43946b1854ea992
eis:ES14:ES14C3:e006:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,33cab28b85a78945f554b484f11797a2c1c7f66c2f07d478c769a383d0ae10fc
eis:ES14:ES14C3:e006:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3309728d0117cd89c6af7365cc3807df4472cee6eed075e2a223988a0cdd4132
eis:ES14:ES14C3:e006:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,79f025ed75ce1c97d496cc5a77d5fddae2a0a6738501dbf81f854af47bcf0386
eis:ES14:ES14C3:e006:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,4895c460ea2a4b5f5076032287bffe868a8a2e600d0d55cb51483e60f5aaadb4
eis:ES14:ES14C3:e007:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,107db6a9b1866bb0ec3645e06d6371053d90d5fbbd32a50626d7e7b6daa5291e
eis:ES14:ES14C3:e007:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2e21ea9e2b628dc6486b2865ee226ad81192aac985146b457d1a1d10a827cd6b
eis:ES14:ES14C3:e007:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,e4f9c7f1c3a7cfbe9e923dcdae79424e7d9f16aa49459bbd741314dcb2700b15
eis:ES14:ES14C3:e007:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5f3788d0894609335e25b29041636643e2ebf797818ca0fa3d6f28e5c0640115
eis:ES14:ES14C3:e007:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dbb9b15abe83af9914a2ff4dd5a8456f5c088fe2de821eaa6cfcb8c521a4e95e
eis:ES14:ES14C3:e008:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6d58005b4b64438492ac95ce9b333e21cd7b017220b1952332f2abbe119dff88
eis:ES14:ES14C3:e008:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5bd75ce7a7cc1ac883cbfa8aaa1befd2dd5119dcb41e02496e12453c0e2b035b
eis:ES14:ES14C3:e008:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,145f5f003642dc96c07b47c7b8080f670ecf8159e8aba4913e774b6163008e11
eis:ES14:ES14C3:e008:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,48c607ea42a5caa47fd5c4d14d871fff1b2016a0166ef83e35ec9b0d2468c3d6
eis:ES14:ES14C3:e008:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d698ce6162ec36737d1c611b4fa8839485b0bda78b0ef6921c69be767dffc34a
eis:ES14:ES14C3:e009:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,686da701845ccec3b6fdc8f4a5a0b88f9fb0c943e4d0c51a70822d118fa62a35
eis:ES14:ES14C3:e009:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,b1e60da10cc7d1b25742a0fc3416cb9b0be9564491b72b2b10173de77230b7ff
eis:ES14:ES14C3:e009:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d92cc4717f3a6f72b57e23ee70250d694be0e2eeeee9de341263294d6e9f3fe1
eis:ES14:ES14C3:e009:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5611a7eff40342949b4fedc0dc9034ce1ce9b838e83325173a338e41ee3595a9
eis:ES14:ES14C3:e009:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2a9e46122c85f281750cc6f1d362357b0972a8e0354f35e0d331408ffefeb7d4
eis:ES14:ES14C3:e010:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1e323ea5e1510d7e4d4a6299bc6b38344ae28423926630dba5d3b67790731420
eis:ES14:ES14C3:e010:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a85269b8616f7bce9dbf24b259b7714c7dc5b47783abee828cacdb6f02bfc5bf
eis:ES14:ES14C3:e010:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,ed037db9e0e9452c80808cf89132c1577eccddd82181383ed418ce3d296a9ca5
eis:ES14:ES14C3:e010:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dd56bdeedef1a75b398dd4a701148343773a5281c127dff80e81955acee378fb
eis:ES14:ES14C3:e010:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dc72bbf1af52ef8dbec9b83b337182fab8c45b8928a45c941c4de47f1421ab6e
eis:ES14:ES14C3:e010:r005,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,709534adec9ea9c0c1073dad852acbeed22e109d5458cc9d39fe2cb45650b0ac
eis:ES14:ES14C3:e011:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,64406fda8b998df160f6b27fd41b86aa77c7297e9e22e231ae871eb795a28a10
eis:ES14:ES14C3:e011:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3cd60463113e1c71952c22fb88e5168277bfe60ac8da4cf6aa15f04e87adbd41
eis:ES14:ES14C3:e011:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6b69554161bba8509e8ed631fa02e5f89d2d9dffeea5109adc07c6fed57c9a6c
eis:ES14:ES14C3:e011:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,393d204bf11623f877497f6e7b84be33d0075853ef10be08dcd68d3c89420928
eis:ES14:ES14C3:e011:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fee66c39d256f5204ddb1a4b8fa11ac006f245ae8f053c1a928b7d26c000263a
eis:ES14:ES14C3:e012:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,0975d5de7f52edb28a43d8fe8b9e07f2e34fb0ed842824dc716e245820613022
eis:ES14:ES14C3:e012:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,903280b741c9c1d9d51fd214e9da6c8b408fd6a975564f3d7c3916daeab8863c
eis:ES14:ES14C3:e012:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,e648547a7588abbd84fba117fe5782020310598928e2981e764916cb77faa856
eis:ES14:ES14C3:e012:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6ae8cd3392454bdaff4945b2b16952abcee826a1b451b45d6ac8fe5206550074
eis:ES14:ES14C3:e012:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,0ba408a73c13c82dca105e9892aac4f0f85dbd4182319efc2654244b5627ecae
eis:ES14:ES14C3:e013:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,98629821093f2f91cbfc3a7b871aa05872348088d159637c22408b9a15bc2f9b
eis:ES14:ES14C3:e013:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c33127500cb1ff8e25f767a2dcafc32a1350bf765647d598add3865cb3e397d6
eis:ES14:ES14C3:e013:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,7ac6d5eb5492e5ee702e3d5a8b3cdc9e8ae6a62dbd6854c694e9e75deac57424
eis:ES14:ES14C3:e013:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3f058ccded75a4e887fd892910f7bee0d7acd9b0849df5fe0a7428256ed9dc61
eis:ES14:ES14C3:e013:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,15a8599c1869bbff97e94104f58ef56bbf2efe2fc490b586db9c05514114e310
eis:ES14:ES14C3:e014:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a863f91f38b4852df236a406cc10f86c55ac5ef1f3c9dde702aba9c51a10326f
eis:ES14:ES14C3:e014:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,60a08fba29216a3e76cf9530758fcdec90ab7d07eafd12a0b2c8f18780bbc315
eis:ES14:ES14C3:e014:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,b202d9c78b71662b550da997cf11fdf041b2e95c568085fb9a6804279a9cf6b8
eis:ES14:ES14C3:e014:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,74e5e1ff9fde584a816b5a8fbc44acf3a3da841d3f6150a71629133bd8efae07
eis:ES14:ES14C3:e014:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,232c19aea2eb4a7bed37c1105b18b560c79885184f18fd7735308567be568569
eis:ES14:ES14C3:e015:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c1611524fd7a659fc1e0f419c6ea38083a93080594b4a6f57e8212e451d94d9e
eis:ES14:ES14C3:e015:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3f8febb0494bb12205092612af61a91683489ef9df95df3e9fe0d53e94276f72
eis:ES14:ES14C3:e015:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,df25f70d70deba6397ae97a84d79d448301a2ac1b7d89e27830862fcd8139e9e
eis:ES14:ES14C3:e015:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,db050c9c9e810439c988686e1ccbdcc16bdbfdbb1afd242c28a91720112aecdb
eis:ES14:ES14C3:e015:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5c043642c1e38fa67d958fb37059e8b42aed73e8c8e8d7914271d0a9a915e97d
eis:ES14:ES14C3:e016:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,50f2795f3f02845c08778dde6dcbfdbae03c638b8d17e54d30421556e834bc1d
eis:ES14:ES14C3:e016:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dfe5e058dabd3602bae5e29ee86574036776db6e228fffb79644d2d5850e1c17
eis:ES14:ES14C3:e016:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,843f512a30bad3cce9e33f4228c077e73b65c4db7f4f0706ab5208d8b41f9280
eis:ES14:ES14C3:e016:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6b2228ebf84f49dbaca237d61a68c0b9dae653f443caa40a40e2ccc10ac1fc06
eis:ES14:ES14C3:e016:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,7101f5d60da4e04c4fc1f33d100b30290ea12928e45d34fc82cd6a808e9ab8f5
eis:ES14:ES14C3:e017:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5924f0f9a1d1e1a80d903c8b11ff6e9e958d20199d2323e4bdfcfa52f77c6a4e
eis:ES14:ES14C3:e017:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,140d170cf8ca866715a40d99f98fb2c9f2be6322d3eefc098bfd9d313ad0a47f
eis:ES14:ES14C3:e017:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9c68be80e614a2fbeb6188515c4b907425e4fec3895c33c2daae96c5d8463d69
eis:ES14:ES14C3:e017:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a0acdbafafc29b443ab47051731bcaaf08d6845f16d0cdbb85f521a28c96f547
eis:ES14:ES14C3:e017:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fe3a5b63e1f34b61bce1cda7ba8868566d63c543b8123fc15438a0345e392fde
eis:ES14:ES14C3:e018:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2af849aef8768f193d90ad337c8611c60399880a5e9ca74564802afd2280e37a
eis:ES14:ES14C3:e018:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,95dea568b69695d53ad4e496f1393254f4be2eeac7079455b5445e9a1e0a036d
eis:ES14:ES14C3:e018:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2956c34a58ac7abf8aaa187f3fcf162ae20729c1eded664c342f56e44d2b3a20
eis:ES14:ES14C3:e018:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3f2e6a4ec83230affa07e51ed485a181621579e4b82cabfbf781e4f2e6209cd9
eis:ES14:ES14C3:e018:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,953732d3159cbb60370437b16e56502b13a0e4d83f6e505bd828f33784d2a888
eis:ES14:ES14C3:e019:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2066c624e70bb85eb4e210d14074502526480f9f968053bc5a29f5972785c9ec
eis:ES14:ES14C3:e019:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,115d69f0f3b84bc18f7f34d0d8733fbae824b1ce44abb781b4028dbd4027c485
eis:ES14:ES14C3:e019:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c9b945888796ee9c06411dee896944b9b5780a060b59ad41abe441c0b716d38c
eis:ES14:ES14C3:e019:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9150d10fc93e2f598b4f0137c24963c6b50bb16f1403e32ae98164d0193d5caf
eis:ES14:ES14C3:e019:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2dda379bab049ef5b2dee33d16cee45d177f71c5fdac257334c2501b303f6f67
eis:ES14:ES14C3:e020:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5a4da26b0fb801072d160cb43068b0e9ef92ce7373833aee10c2eaa2ad7446dc
eis:ES14:ES14C3:e020:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,8341a4f2879715aa92dca556ab48bb30bb52cdcb9309e2808ac1e63b0daac184
eis:ES14:ES14C3:e020:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,8ab073d34f20c2b037f902487a0bb37f75f58350f294a33b742122ea6c58194d
eis:ES14:ES14C3:e020:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5daf70752a8eab119cc9f3e7c7a4e3a548a34bc877da4acd76b07e4bf8372cf6
eis:ES14:ES14C3:e020:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dd0af269b8fe56efb8e3dd205082874e4be056f612ded3a329ad88974e587b77
eis:ES14:ES14C3:e021:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,b3121fd241740637b1845a21d3eb4535e224031dfa8bd030bf4d9fa4668b68f5
eis:ES14:ES14C3:e021:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d0eedcdf3e2b21cb7b83483d7a0f17d67e0d5e11c54e1aab6d93abaaecfc3e28
eis:ES14:ES14C3:e021:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,574e0e19893370f29d628823af1e23e9a7a90711fe38a6fc963683d4fc212bfa
eis:ES14:ES14C3:e021:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,40c288f4001901987d46acf807856bd95f8bbfdb3cab29a6d352824d6b65ed6d
eis:ES14:ES14C3:e021:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f4f033393f2ea7c1408143d7a21025eae21c6208f56558630acf37a7160da28a
eis:ES14:ES14C3:e022:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d64589bc7c4a09a0b36c4410355ce9439b25c7c12e09725bbf264c65af574f44
eis:ES14:ES14C3:e022:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,951f47d76fac45ef8f356bafa555102f16f917f5acce1f51e730be5dfa70880e
eis:ES14:ES14C3:e022:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1dc067848afdace4282ea1b7fc6e913e3ec4220f82666713e3578d2a69908ac3
eis:ES14:ES14C3:e022:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,0895491a5bc3b38f3a9a0bf716e0cee01e747be3fd804bec229edb7b17656655
eis:ES14:ES14C3:e022:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,46a79a344f6f0422142106985a87d9b83b2d7177d663c23c5d43b49686479054
eis:ES14:ES14C3:e023:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,af6096514c764e3d6d9907651e415d917e16d577b1b5c40a5e70f15b96cc072c
eis:ES14:ES14C3:e023:r001,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,26c558b1628d503f5d8da0f304e6576f75a0c0a4df3d30d2543bec7edc2c50c5
eis:ES14:ES14C3:e023:r002,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d2c4cec80b33518c78f156aab7d999a66dafd90e3769ed862466e6fb27df7c66
eis:ES14:ES14C3:e023:r003,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d5e88111a182d591c6b59b962d9f5f3f7615590da94fc53856fbc5bd8ac1ca5d
eis:ES14:ES14C3:e023:r004,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3192bc4fee94a3e2fbbcc4b696f9195b6dda11138d9f9ca8a6857d576e883932
eis:ES14:ES14C3:e024:r000,eis_matrix,ES14,ES14C3,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,3da8fe869f71172100a5e251e5d6f6d4dba33744fd05abd80dc0415c06d2e9e9
